Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,Vote_Group,Release_Year
17-04-2004,Detective Conan: Magician of the Silver Sky,18.317,100,6.9,"['Animation', 'Mystery']",Medium,2004
19-12-2008,Revolutionary Road,18.317,3122,7,"['Drama', 'Romance']",Medium,2008
30-09-2015,Rabid Dogs,18.315,85,5.5,"['Action', 'Drama', 'Thriller', 'Mystery']",Medium,2015
12-12-1990,"Dragon Ball: Fight Son Goku, Win Son Goku",18.309,5,4,"['Adventure', 'Comedy', 'Fantasy']",Low,1990
25-11-1998,Babe: Pig in the City,18.309,989,5.5,"['Family', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",Medium,1998
05-09-2008,Burn After Reading,18.307,3715,6.6,"['Comedy', 'Drama']",Medium,2008
22-12-1955,Sissi,18.302,382,7.4,"['Comedy', 'Drama', 'Romance']",High,1955
04-11-2016,Army of One,18.301,219,5.3,['Comedy'],Medium,2016
05-07-1978,The Wild Geese,18.301,186,6.9,"['Action', 'War']",Medium,1978
24-06-2021,Lansky,18.298,61,6,"['Crime', 'Drama', 'Thriller']",Medium,2021
30-05-2018,211,18.298,344,5.4,"['Crime', 'Action', 'Drama']",Medium,2018
17-07-2017,Radius,18.298,453,6.6,"['Fantasy', 'ScienceFiction', 'Thriller']",Medium,2017
16-12-2021,A California Christmas: City Lights,18.295,96,6.7,"['Romance', 'Comedy', 'Drama']",Medium,2021
03-09-2021,The Innocents,18.293,58,6.8,"['Thriller', 'Horror', 'Drama']",Medium,2021
01-04-2002,Barbershop,18.293,354,6.3,"['Comedy', 'Drama']",Medium,2002
27-06-2004,Night Watch,18.29,554,6.3,"['Fantasy', 'Action', 'Thriller']",Medium,2004
12-07-2019,Point Blank,18.289,430,6.1,"['Action', 'Thriller']",Medium,2019
10-02-1995,Billy Madison,18.289,1257,6.2,['Comedy'],Medium,1995
02-09-1999,Boys Don't Cry,18.289,1026,7.5,"['Crime', 'Drama']",High,1999
26-10-2017,The Girl in the Fog,18.287,842,6.8,"['Crime', 'Thriller', 'Mystery']",Medium,2017
10-12-1987,Wall Street,18.287,1599,7.2,"['Crime', 'Drama']",High,1987
26-09-1986,Crocodile Dundee,18.287,1447,6.4,"['Adventure', 'Comedy']",Medium,1986
11-12-1987,Throw Momma From the Train,18.286,413,6.2,"['Comedy', 'Crime']",Medium,1987
13-06-2015,Love Live! The School Idol Movie,18.279,38,7.6,"['Animation', 'Music', 'Comedy']",High,2015
18-12-1961,Judgment at Nuremberg,18.278,550,8.1,"['Drama', 'History', 'War']",High,1961
09-02-1990,Hard to Kill,18.276,458,5.9,['Action'],Medium,1990
19-05-2012,Stitches,18.275,321,6.4,['Horror'],Medium,2012
28-01-2011,Husk,18.274,248,5.8,"['Horror', 'Thriller']",Medium,2011
14-06-1969,A Thousand and One Nights,18.273,32,6.8,"['Animation', 'Drama', 'Fantasy']",Medium,1969
24-05-2007,Loving Annabelle,18.272,207,6.4,"['Drama', 'Romance']",Medium,2007
09-06-2000,Gangster No. 1,18.268,148,6.5,"['Action', 'Drama', 'Thriller']",Medium,2000
20-11-2020,Sound of Metal,18.267,1708,7.8,"['Drama', 'Music']",High,2020
19-01-2016,Offline: Are You Ready for the Next Level?,18.267,72,5.5,"['Action', 'Adventure', 'Comedy']",Medium,2016
20-06-2015,Ghost in the Shell: The New Movie,18.265,131,6.6,"['ScienceFiction', 'Animation']",Medium,2015
22-12-2005,Rumor Has It...,18.265,931,5.6,['Comedy'],Medium,2005
29-11-2007,In the Name of the King: A Dungeon Siege Tale,18.263,634,4.6,"['Adventure', 'Fantasy', 'Action', 'Drama']",Low,2007
18-07-2020,The Silencing,18.261,353,6.5,"['Action', 'Thriller']",Medium,2020
13-12-2002,Drumline,18.261,377,6.9,"['Drama', 'Romance', 'Comedy', 'Music']",Medium,2002
17-01-2020,Made in Abyss: Dawn of the Deep Soul,18.258,94,8,"['Animation', 'Adventure', 'Fantasy', 'Mystery']",High,2020
16-10-2020,The Calm Beyond,18.254,4,6,"['ScienceFiction', 'Thriller']",Medium,2020
20-09-2018,London Fields,18.254,182,5,"['Crime', 'Thriller']",Low,2018
12-07-2007,I Now Pronounce You Chuck & Larry,18.254,1834,6,"['Comedy', 'Romance']",Medium,2007
29-06-2019,Kidnapping Stella,18.253,351,5.3,['Thriller'],Medium,2019
14-01-2005,Hard Candy,18.253,2054,6.8,"['Drama', 'Thriller']",Medium,2005
25-05-1969,Midnight Cowboy,18.252,971,7.5,['Drama'],High,1969
17-08-1990,Wild at Heart,18.252,1203,7,"['Comedy', 'Crime', 'Thriller']",Medium,1990
10-01-2013,Gangster Squad,18.247,3407,6.3,"['Crime', 'Drama', 'Action', 'Thriller']",Medium,2013
04-11-2016,Bleed for This,18.243,625,6.8,['Drama'],Medium,2016
10-03-2022,The Darker the Lake,18.242,0,0,"['Crime', 'Thriller', 'Mystery']",,2022
26-05-2017,War Machine,18.236,906,5.6,"['Comedy', 'Drama', 'War']",Medium,2017
14-12-1983,Silkwood,18.232,236,7,"['Drama', 'Thriller']",Medium,1983
25-12-2013,Grudge Match,18.231,1044,6,['Comedy'],Medium,2013
04-05-2010,Never Sleep Again: The Elm Street Legacy,18.231,113,8,['Documentary'],High,2010
11-12-1998,Star Trek: Insurrection,18.23,901,6.4,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']",Medium,1998
12-03-2012,The Pirates! In an Adventure with Scientists!,18.229,847,6.4,"['Animation', 'Adventure', 'Family', 'Comedy']",Medium,2012
26-11-2009,Mulan: Rise of a Warrior,18.229,340,7.5,"['Adventure', 'Drama', 'Action']",High,2009
04-04-2015,Tamayura: Graduation Photo Part 1 - Kizashi,18.226,5,6.2,"['Drama', 'Animation']",Medium,2015
16-04-2019,Super Monsters Furever Friends,18.224,9,6.2,"['Fantasy', 'Animation']",Medium,2019
03-11-1954,Godzilla,18.223,643,7.6,"['Thriller', 'Horror', 'ScienceFiction']",High,1954
31-10-2018,Slaughterhouse Rulez,18.221,315,5.6,"['Action', 'Comedy', 'Fantasy', 'Horror']",Medium,2018
22-08-2018,The Bouncer,18.219,262,6.3,"['Action', 'Drama', 'Thriller']",Medium,2018
22-02-2018,Haunted Hospital: Heilstatten,18.219,190,5.3,['Horror'],Medium,2018
09-02-2010,True Legend,18.218,155,6.5,"['Action', 'Fantasy']",Medium,2010
28-02-2014,Marvel Renaissance,18.212,9,5.6,"['Documentary', 'TVMovie']",Medium,2014
07-09-2008,The Wrestler,18.209,2852,7.5,"['Drama', 'Romance']",High,2008
11-10-1996,The Long Kiss Goodnight,18.208,892,6.6,"['Crime', 'Action', 'Mystery', 'Thriller']",Medium,1996
23-09-2018,Stuntman,18.207,14,6.5,['Documentary'],Medium,2018
07-05-1969,Easy Rider,18.207,1539,7.1,"['Adventure', 'Drama']",High,1969
09-11-2005,Joyeux Noel,18.206,683,7.4,"['Drama', 'War', 'Romance', 'History']",High,2005
19-10-2001,The Last Castle,18.202,923,7.1,"['Action', 'Drama', 'Thriller']",High,2001
08-10-2015,Look Who's Back,18.2,1471,6.8,['Comedy'],Medium,2015
07-10-2009,Death Note Relight 2: L's Successors,18.198,100,7.3,"['TVMovie', 'Thriller', 'Animation', 'Crime', 'Drama', 'Fantasy']",High,2009
09-11-2018,Time Freak,18.194,352,6.6,"['ScienceFiction', 'Comedy', 'Romance']",Medium,2018
18-11-2000,Blood: The Last Vampire,18.189,229,6.8,"['Animation', 'Fantasy', 'Horror']",Medium,2000
06-06-2013,The Way Way Back,18.186,1413,7.1,"['Comedy', 'Drama']",High,2013
24-04-1981,Cannibal Ferox,18.185,183,5.4,"['Adventure', 'Horror']",Medium,1981
15-07-1989,Little Nemo: Adventures in Slumberland,18.179,124,6.7,"['Adventure', 'Animation', 'Family', 'Fantasy']",Medium,1989
01-01-2002,Winnie the Pooh: A Very Merry Pooh Year,18.177,134,6.8,"['Animation', 'Family']",Medium,2002
12-03-2015,Kidnapping Mr. Heineken,18.176,511,6,"['Drama', 'Action', 'Crime', 'Thriller', 'Mystery']",Medium,2015
03-08-2007,Underdog,18.171,556,5.4,"['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy']",Medium,2007
14-08-2014,Hector and the Search for Happiness,18.17,689,6.7,"['Adventure', 'Drama', 'Comedy']",Medium,2014
21-11-1986,The Wraith,18.169,320,6.3,"['Action', 'ScienceFiction']",Medium,1986
31-10-2013,Last Vegas,18.168,1808,6.4,['Comedy'],Medium,2013
27-07-2018,Our House,18.165,271,5.6,"['Horror', 'Drama', 'Thriller']",Medium,2018
26-05-2010,Space Chimps 2: Zartog Strikes Back,18.164,80,4.6,"['Animation', 'Family']",Low,2010
10-07-1987,Revenge of the Nerds II: Nerds in Paradise,18.162,198,5.6,['Comedy'],Medium,1987
22-11-1974,Murder on the Orient Express,18.162,1005,7.2,"['Drama', 'Thriller', 'Mystery']",High,1974
14-09-2012,Partysaurus Rex,18.159,358,7.2,"['Family', 'Animation', 'Comedy', 'Fantasy']",High,2012
14-12-2017,Journey's End,18.155,217,6.2,"['War', 'Drama']",Medium,2017
09-06-1995,Congo,18.155,674,5.5,"['Action', 'Adventure', 'ScienceFiction']",Medium,1995
15-12-2000,"Dude, Where's My Car?",18.153,1429,5.5,"['Comedy', 'ScienceFiction']",Medium,2000
31-01-2020,The Special,18.152,19,5.9,"['Horror', 'Comedy']",Medium,2020
02-02-2018,Maya the Bee: The Honey Games,18.152,43,6.8,"['Comedy', 'Family', 'Animation', 'Adventure']",Medium,2018
22-07-2013,Scooby-Doo! Adventures: The Mystery Map,18.152,68,8.8,"['Family', 'Comedy', 'Mystery', 'Animation']",High,2013
14-12-2006,200 Pounds Beauty,18.146,248,6.8,"['Drama', 'Comedy', 'Romance']",Medium,2006
09-06-2017,It Comes at Night,18.144,1899,5.8,"['Drama', 'Horror', 'Mystery']",Medium,2017
23-03-1978,Game of Death,18.144,481,6.4,"['Drama', 'Action', 'Thriller', 'Crime']",Medium,1978
21-12-2011,My Way,18.139,279,8,"['Drama', 'Action', 'History', 'War']",High,2011
15-02-2019,Kim Possible,18.133,211,5.5,"['Family', 'Action', 'Adventure', 'Comedy', 'TVMovie']",Medium,2019
06-09-2008,The Secret of Moonacre,18.131,369,6.5,"['Adventure', 'Fantasy', 'Drama', 'ScienceFiction', 'Romance', 'Family']",Medium,2008
25-12-2013,The Physician,18.126,880,7.3,"['Adventure', 'Drama', 'History']",High,2013
14-04-2017,Sandy Wexler,18.125,424,5.6,['Comedy'],Medium,2017
23-03-2018,Isle of Dogs,18.12,3782,7.9,"['Adventure', 'Comedy', 'Animation']",High,2018
25-01-1970,Patton,18.12,804,7.5,"['War', 'Drama', 'History']",High,1970
06-09-2014,Ghost in the Shell Arise - Border 4: Ghost Stands Alone,18.115,89,6.9,"['Action', 'Animation', 'ScienceFiction', 'Crime']",Medium,2014
29-06-1984,Cannonball Run II,18.115,230,5.5,"['Action', 'Comedy']",Medium,1984
27-07-2007,An American Crime,18.113,498,7.3,"['Crime', 'Drama']",High,2007
20-02-2003,Demon Slayer,18.112,9,7.4,"['Comedy', 'Horror']",High,2003
14-10-2005,Domino,18.112,992,6,"['Action', 'Crime']",Medium,2005
02-11-2002,The Twilight Samurai,18.099,222,7.8,"['Drama', 'Romance', 'History']",High,2002
23-11-2011,Small Fry,18.097,429,6.9,"['Animation', 'Family', 'Comedy']",Medium,2011
25-10-1970,When Dinosaurs Ruled the Earth,18.097,70,6.2,"['Adventure', 'Fantasy', 'ScienceFiction']",Medium,1970
02-12-2016,Sword Master,18.091,80,6.4,['Action'],Medium,2016
23-11-2012,Dark Desire,18.089,10,5.3,"['TVMovie', 'Crime', 'Mystery', 'Thriller']",Medium,2012
26-09-2003,National Lampoon Presents Dorm Daze,18.086,109,5,['Comedy'],Low,2003
09-09-2007,Elizabeth: The Golden Age,18.086,999,6.7,"['Drama', 'History', 'Romance']",Medium,2007
21-08-1974,The Longest Yard,18.085,193,6.7,"['Crime', 'Comedy', 'Drama']",Medium,1974
21-07-2017,First Kill,18.084,449,5.7,"['Action', 'Thriller', 'Crime']",Medium,2017
01-01-2016,The Guardian Brothers,18.084,111,5.8,"['Animation', 'Family', 'Fantasy']",Medium,2016
07-09-2016,Into the Inferno,18.082,148,7.1,['Documentary'],High,2016
06-01-2012,The Devil Inside,18.079,645,4.8,"['Thriller', 'Horror']",Low,2012
02-10-2007,Tom and Jerry: A Nutcracker Tale,18.075,96,6.9,"['Animation', 'Family', 'Comedy']",Medium,2007
11-11-1993,The Three Musketeers,18.075,730,6.4,"['Action', 'Adventure', 'Comedy']",Medium,1993
09-06-1989,Star Trek V: The Final Frontier,18.075,883,5.7,"['ScienceFiction', 'Action', 'Adventure', 'Thriller']",Medium,1989
03-03-2017,Five Nights at Freddy's: The Fan Movie,18.072,3,4.3,"['Horror', 'Thriller']",Low,2017
20-05-1994,Maverick,18.069,1190,6.8,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']",Medium,1994
05-06-1998,A Perfect Murder,18.066,1050,6.5,"['Crime', 'Thriller', 'Drama']",Medium,1998
23-06-2017,The Bad Batch,18.062,845,5.2,"['Drama', 'Horror', 'ScienceFiction']",Medium,2017
19-06-2015,Dope,18.06,1226,7.1,"['Crime', 'Drama', 'Comedy']",High,2015
21-11-2001,Black Knight,18.06,877,5.4,"['Comedy', 'Fantasy', 'Adventure']",Medium,2001
01-02-2015,Cosmic Sex,18.059,18,5.3,"['Drama', 'Romance']",Medium,2015
16-01-2004,Along Came Polly,18.055,2346,6,"['Comedy', 'Romance']",Medium,2004
24-07-1992,Buffy the Vampire Slayer,18.053,602,5.6,"['Action', 'Comedy', 'Horror']",Medium,1992
20-02-2020,Kill Chain,18.049,95,5.3,['Thriller'],Medium,2020
14-05-2008,Blindness,18.044,1022,6.5,"['Drama', 'Mystery', 'ScienceFiction', 'Thriller']",Medium,2008
20-08-1975,The Beast,18.04,110,5.5,"['Horror', 'Drama', 'Fantasy']",Medium,1975
11-01-2019,Belzebuth,18.037,123,6.7,"['Horror', 'Fantasy']",Medium,2019
27-10-1995,Leaving Las Vegas,18.036,1045,7.2,"['Drama', 'Romance']",High,1995
26-08-1999,The Astronaut's Wife,18.034,720,5.6,"['Drama', 'ScienceFiction', 'Thriller']",Medium,1999
22-02-2019,Soldier Boy,18.031,5,8.1,"['War', 'Drama']",High,2019
06-04-2018,Lean on Pete,18.031,253,6.9,"['Drama', 'Adventure']",Medium,2018
04-10-2018,The Purity of Vengeance,18.024,341,7.2,"['Crime', 'Thriller', 'Mystery', 'Drama']",High,2018
28-01-2017,Journey to the West: The Demons Strike Back,18.024,60,6.1,"['Adventure', 'Fantasy', 'Action']",Medium,2017
13-01-2016,Thoroughbred,18.024,10,6.6,['Thriller'],Medium,2016
28-04-2016,Sheep & Wolves,18.021,95,6.1,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",Medium,2016
03-04-2018,Honey: Rise Up and Dance,18.02,73,7,"['Music', 'Drama']",Medium,2018
25-02-2022,Gasoline Alley,18.018,12,4.9,"['Thriller', 'Crime', 'Mystery']",Low,2022
24-01-2020,Ella Bella Bingo,18.018,52,6.5,"['Animation', 'Family']",Medium,2020
15-08-2003,Ju-on: The Grudge 2,18.018,227,6.3,"['Horror', 'Thriller']",Medium,2003
22-01-2022,Lucy and Desi,18.016,6,7.8,['Documentary'],High,2022
01-03-2019,The Hole in the Ground,18.016,519,5.6,['Horror'],Medium,2019
15-08-2019,Driven,18.015,148,6.3,"['Thriller', 'History']",Medium,2019
02-02-2007,The Messengers,18.015,637,5.7,"['Mystery', 'Thriller', 'Horror']",Medium,2007
21-10-2005,Barely Legal,18.014,223,6.2,['Comedy'],Medium,2005
28-05-1995,The Bridges of Madison County,18.014,1631,7.7,"['Drama', 'Romance']",High,1995
29-01-2015,The Lazarus Effect,18.012,1174,5.2,"['Horror', 'Thriller', 'Mystery', 'ScienceFiction']",Medium,2015
22-11-2019,Dark Waters,18.011,1441,7.5,"['Drama', 'Thriller', 'History']",High,2019
27-01-2022,Ben & Jody,18.01,3,6.5,"['Action', 'Adventure']",Medium,2022
18-08-2021,Operation Hyacinth,18.009,30,6.7,['Thriller'],Medium,2021
05-12-2019,Invasion: Planet Earth,18.005,71,5.5,"['Action', 'Adventure', 'ScienceFiction']",Medium,2019
11-12-1991,Critters 3,18.003,258,5.1,"['Comedy', 'Horror', 'ScienceFiction']",Medium,1991
03-07-1985,Day of the Dead,18.003,900,7,"['Horror', 'Thriller']",Medium,1985
23-02-1970,Hercules in New York,18,205,4.1,['Comedy'],Low,1970
14-06-2018,The Guilty,17.99,1287,7.3,"['Drama', 'Thriller']",High,2018
01-01-2013,Ragnarok,17.988,167,5.6,"['Action', 'Adventure']",Medium,2013
19-04-2003,Detective Conan: Crossroad in the Ancient Capital,17.985,101,7,"['Mystery', 'Animation']",Medium,2003
08-02-2007,Dragon Wars,17.984,300,4.5,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'ScienceFiction']",Low,2007
14-02-2020,Breaking Surface,17.981,273,6.7,"['Thriller', 'Drama', 'Action']",Medium,2020
05-12-1997,The Borrowers,17.975,383,6,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",Medium,1997
26-05-1995,Johnny Mnemonic,17.972,1018,5.7,"['ScienceFiction', 'Thriller', 'Adventure', 'Action', 'Drama']",Medium,1995
15-12-1989,Glory,17.97,1188,7.5,"['Drama', 'History', 'War']",High,1989
13-03-2022,Apollo 10½:  A Space Age Childhood,17.968,0,0,"['Adventure', 'Animation', 'Comedy']",,2022
26-01-1990,Dark Angel,17.968,203,6,"['Action', 'Thriller', 'ScienceFiction', 'Crime', 'Horror']",Medium,1990
09-05-2019,We Die Young,17.966,216,6.9,"['Drama', 'Action', 'Crime', 'Thriller']",Medium,2019
12-04-2019,Wild Rose,17.965,241,6.8,"['Music', 'Comedy', 'Drama']",Medium,2019
05-10-2012,Puella Magi Madoka Magica the Movie Part I: Beginnings,17.965,84,7.5,"['Thriller', 'Animation', 'Fantasy']",High,2012
15-11-2004,Mickey's Twice Upon a Christmas,17.965,312,7.1,"['Animation', 'Family']",High,2004
14-04-2004,Balto III: Wings of Change,17.962,276,6.7,"['Family', 'Adventure', 'Animation']",Medium,2004
03-10-1982,The Gendarme and the Gendarmettes,17.959,429,6,['Comedy'],Medium,1982
27-09-2018,The Pool,17.958,161,5.8,"['Thriller', 'Horror']",Medium,2018
14-09-2013,Life of Crime,17.958,309,5.7,"['Comedy', 'Crime']",Medium,2013
23-04-2010,The Back-Up Plan,17.956,1196,6.1,"['Comedy', 'Romance']",Medium,2010
09-08-2018,El Angel,17.955,447,7.4,"['Drama', 'Crime']",High,2018
29-12-2009,The Marine 2,17.952,160,6.1,['Action'],Medium,2009
12-08-2016,Call of Heroes,17.951,60,6.4,"['Adventure', 'Action']",Medium,2016
16-08-1999,Mickey Blue Eyes,17.949,436,5.6,"['Comedy', 'Crime', 'Romance']",Medium,1999
28-07-1995,Kids,17.948,830,6.9,"['Drama', 'Crime']",Medium,1995
18-05-2018,Show Dogs,17.946,196,6,"['Adventure', 'Crime', 'Family', 'Comedy']",Medium,2018
28-04-2006,Another Gay Movie,17.94,143,6,"['Comedy', 'Romance']",Medium,2006
17-09-2004,Adventures of Arsène Lupin,17.94,273,5.2,"['Romance', 'Action', 'Adventure', 'Crime', 'Mystery']",Medium,2004
08-11-1962,Mutiny on the Bounty,17.94,214,7,"['Adventure', 'Drama', 'History']",Medium,1962
06-12-2018,100 Things,17.938,200,6.7,['Comedy'],Medium,2018
10-07-2006,Open Water 2: Adrift,17.937,547,5.5,"['Drama', 'Horror', 'Thriller']",Medium,2006
06-10-2000,Help! I'm a Fish,17.936,302,6.7,"['Adventure', 'Animation', 'Comedy']",Medium,2000
13-01-2006,Last Holiday,17.933,517,7,"['Adventure', 'Comedy', 'Drama']",Medium,2006
01-01-2008,Unstable Fables: 3 Pigs & a Baby,17.932,43,6,"['Family', 'Animation', 'Comedy']",Medium,2008
17-11-2017,Almost Friends,17.931,213,6.5,"['Drama', 'Comedy']",Medium,2017
09-01-2020,Glass Houses,17.928,9,6.1,"['Thriller', 'TVMovie']",Medium,2020
03-10-2013,The Keeper of Lost Causes,17.926,561,7.1,"['Thriller', 'Mystery', 'Crime']",High,2013
06-02-2009,The Pink Panther 2,17.925,899,5.7,"['Comedy', 'Mystery']",Medium,2009
01-08-2019,Awake,17.924,91,5.2,['Thriller'],Medium,2019
11-09-1992,Hellraiser III: Hell on Earth,17.924,521,5.6,['Horror'],Medium,1992
17-10-1956,Around the World in Eighty Days,17.922,349,6.7,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Romance']",Medium,1956
14-02-2014,3 Days to Kill,17.92,1783,6.1,"['Action', 'Drama', 'Thriller']",Medium,2014
11-08-2015,Power Rangers Super Megaforce: The Legendary Battle,17.913,19,6.9,"['Action', 'Adventure', 'ScienceFiction']",Medium,2015
16-04-2020,Becoming,17.908,46,5.5,"['ScienceFiction', 'Drama', 'Thriller', 'Horror']",Medium,2020
26-06-2012,2-Headed Shark Attack,17.907,182,4.1,"['Horror', 'Action', 'Thriller', 'ScienceFiction']",Low,2012
28-09-1977,Eraserhead,17.903,1843,7.5,"['Fantasy', 'Horror']",High,1977
02-12-2016,Jackie,17.902,2003,6.4,['Drama'],Medium,2016
30-10-2018,Heart of Batman,17.894,2,4,['Documentary'],Low,2018
22-09-2011,Silenced,17.894,341,8.2,['Drama'],High,2011
13-09-2017,The Current War,17.893,817,6.6,"['Drama', 'History']",Medium,2017
24-10-2019,Salma's Big Wish,17.893,104,6.9,"['Animation', 'Family', 'Fantasy']",Medium,2019
08-10-2015,Navy Seals vs. Zombies,17.889,125,4.6,"['Horror', 'Action']",Low,2015
15-11-2007,Gabriel,17.886,327,6,"['Fantasy', 'Horror', 'Action', 'ScienceFiction']",Medium,2007
26-01-1994,Three Colors: White,17.88,832,7.5,"['Comedy', 'Drama', 'Mystery']",High,1994
01-03-2018,Beyond the Edge,17.879,126,5.6,"['Adventure', 'Fantasy', 'Action']",Medium,2018
23-12-1987,"Good Morning, Vietnam",17.878,2051,7.4,"['Comedy', 'Drama', 'War']",High,1987
27-05-2017,God of War,17.876,52,5.8,"['Action', 'History']",Medium,2017
31-08-1994,Milk Money,17.874,205,6.3,"['Comedy', 'Romance']",Medium,1994
17-10-1968,Bullitt,17.873,795,7.2,"['Action', 'Crime', 'Drama', 'Thriller']",High,1968
15-07-2000,Cardcaptor Sakura: The Sealed Card,17.869,138,8.2,"['Comedy', 'Animation', 'Adventure', 'Fantasy', 'Romance', 'Action']",High,2000
06-07-1989,The Killer,17.865,536,7.7,"['Action', 'Crime', 'Drama', 'Thriller']",High,1989
15-10-2004,Five Children and It,17.864,186,5.5,"['Adventure', 'Fantasy', 'Drama', 'ScienceFiction', 'Family']",Medium,2004
02-12-2016,Run the Tide,17.862,44,5.7,['Drama'],Medium,2016
24-04-2017,A Ghost Story,17.861,1831,7.1,"['Drama', 'Fantasy']",High,2017
13-06-2007,Inside,17.861,555,6.7,['Horror'],Medium,2007
30-09-2018,Cinderella and the Secret Prince,17.859,48,6.8,"['Animation', 'Adventure', 'Family', 'Fantasy']",Medium,2018
10-05-2019,Play or Die,17.858,122,5.5,"['Horror', 'Mystery']",Medium,2019
13-07-2012,Rape Zombie: Lust of the Dead,17.858,104,6.2,"['Comedy', 'Horror']",Medium,2012
27-02-1920,The Cabinet of Dr. Caligari,17.858,1075,8,"['Drama', 'Horror', 'Thriller', 'Crime']",High,1920
26-08-2021,The Show,17.848,18,5.7,"['Drama', 'Fantasy', 'Mystery']",Medium,2021
04-08-2017,JoJo's Bizarre Adventure: Diamond Is Unbreakable – Chapter 1,17.846,59,7,"['Action', 'Adventure', 'Fantasy', 'Thriller']",Medium,2017
06-11-1996,The Land Before Time IV: Journey Through the Mists,17.846,274,6.2,"['Animation', 'Adventure', 'Family']",Medium,1996
25-02-2000,Reindeer Games,17.846,496,5.6,"['Thriller', 'Action', 'Crime', 'Drama']",Medium,2000
23-01-2004,Win a Date with Tad Hamilton!,17.842,420,5.7,"['Comedy', 'Romance']",Medium,2004
